,graph_id,src,dest,total_border,greatest_border,nb_borders
1169,8,16,0,2179.1020684253685,2179.1020684253685,1
1170,8,16,1,2054.0839583504617,1298.4903248395813,2
1171,8,16,13,3925.4271475849896,3925.4271475849896,1
1172,8,16,14,1685.3765617446222,1685.3765617446222,1
1173,8,16,17,2359.6957428385226,2359.6957428385226,1
1174,8,17,0,216.45127818052555,216.45127818052555,1
1175,8,17,1,4180.666618062977,4180.666618062977,1
1176,8,17,2,309.12693239827036,309.12693239827036,1
1177,8,17,16,2359.6957428385217,2359.6957428385217,1
1178,8,17,18,1536.0012973718444,1536.0012973718444,1
1179,8,17,35,2424.807117317958,2424.807117317958,1
1180,8,18,0,1696.7636911902928,1696.7636911902928,1
1181,8,18,17,1536.0012973718444,1536.0012973718444,1
1182,8,18,22,1642.1868747939147,1642.1868747939147,1
1183,8,18,25,24.970158188375958,24.970158188375958,1
1184,8,18,35,2100.5934953762367,2100.5934953762367,1
1185,8,19,20,1456.836695768699,1456.836695768699,1
1186,8,19,23,1226.0781686443363,1226.0781686443363,1
1187,8,19,35,1143.2782490835777,1143.2782490835777,1
1188,8,20,2,206.1087692778377,103.07189190065385,2
1189,8,20,7,220.37098431692377,220.37098431692377,1
1190,8,20,11,801.2877260163027,801.2877260163027,1
1191,8,20,19,1456.836695768699,1456.836695768699,1
1192,8,20,21,2208.8579381911986,2208.8579381911986,1
1193,8,20,23,1197.8834531406444,1197.8834531406444,1
1194,8,20,24,2626.742252336122,2626.742252336122,1
1195,8,20,26,1179.3557885528926,1179.3557885528926,1
1196,8,20,27,3065.136811409784,3065.136811409784,1
1197,8,20,28,2067.2065479861353,2067.2065479861353,1
1198,8,20,30,3139.627491643944,3139.627491643944,1
1199,8,20,32,6562.5780793815675,6562.5780793815675,1
1200,8,20,33,1478.4981901780195,1478.4981901780195,1
1201,8,20,34,169.28743278721427,169.28743278721427,1
1202,8,20,35,7692.122659888955,4667.859067165399,5
1203,8,20,38,3129.2679555129007,3129.2679555129007,1
1204,8,20,40,1795.8675454665781,1795.8675454665781,1
1205,8,20,42,918.5208631357737,918.5208631357737,1
1206,8,20,45,6835.3953962250125,6835.3953962250125,1
1207,8,21,2,656.0198924855254,656.0198924855254,1
1208,8,21,7,882.768542667007,882.768542667007,1
1209,8,21,20,2208.857938191199,2208.857938191199,1
1210,8,22,0,694.2216245980076,694.2216245980076,1
1211,8,22,18,1642.1868747939152,1642.1868747939152,1
1212,8,22,25,1053.2296232676456,1053.2296232676456,1
1213,8,23,19,1226.0781686443363,1226.0781686443363,1
1214,8,23,20,1197.8834531406444,1197.8834531406444,1
1215,8,23,35,511.8953842527992,511.8953842527992,1
1216,8,24,20,2626.742252336122,2626.742252336122,1
1217,8,24,35,779.5228713569147,779.5228713569147,1
1218,8,25,0,342.1711051869075,342.1711051869075,1
1219,8,25,18,24.970158188375958,24.970158188375958,1
1220,8,25,22,1053.2296232676456,1053.2296232676456,1
1221,8,25,35,1137.548246781792,1137.548246781792,1
1222,8,26,20,1179.3557885528924,1179.3557885528924,1
1223,8,26,35,2575.2330823031043,2575.2330823031043,1
1224,8,27,20,3065.1368114097845,3065.1368114097845,1
1225,8,27,35,1400.7598225520596,1400.7598225520596,1
1226,8,28,2,1551.8042415833015,1551.8042415833015,1
1227,8,28,20,2067.2065479861353,2067.2065479861353,1
1228,8,28,45,212.21028162303372,212.21028162303372,1
1229,8,29,0,359.5858794263703,359.5858794263703,1
1230,8,29,30,2328.0363933237154,2328.0363933237154,1
1231,8,29,32,47.85439269137185,47.85439269137185,1
1232,8,29,35,1253.2530833157803,1253.2530833157803,1
