,src,dest,total_border,greatest_border,nb_border
1,437,691,355.8606742349131,355.8606742349131,1
0,438,295,1293.4718886235762,1293.4718886235762,1
1,438,661,5288.028813493107,5288.028813493107,1
0,439,219,2054.078970867883,2054.078970867883,1
1,439,691,1536.0495181627819,1536.0495181627819,1
0,440,301,1233.1412821823478,1233.1412821823478,1
1,440,661,2223.871866803395,2223.871866803395,1
0,441,219,2383.270736502844,2383.270736502844,1
1,441,691,311.124693427173,311.124693427173,1
0,442,661,2285.304209568584,2285.304209568584,1
0,443,528,1755.762768884638,1755.762768884638,1
1,443,564,755.2008394492387,755.2008394492387,1
2,443,661,4819.161085777241,4819.161085777241,1
0,444,661,2707.8317296061346,2707.8317296061346,1
0,445,219,2436.2155722545226,2436.2155722545226,1
0,446,661,2719.5816864765693,2719.5816864765693,1
0,447,629,1671.3549386749821,1671.3549386749821,1
1,447,662,600.1061266000642,600.1061266000642,1
0,448,304,1550.9422345195867,1550.9422345195867,1
1,448,661,4849.639573531481,4849.639573531481,1
0,449,218,1601.9493405608055,1601.9493405608055,1
1,449,219,1516.8662425528664,1516.8662425528664,1
2,449,230,1452.344395443914,1452.344395443914,1
3,449,234,1017.5826748198697,1017.5826748198697,1
4,449,383,1158.7654522479077,1158.7654522479077,1
5,449,492,1782.2421892493637,1493.6748363336578,2
6,449,495,3755.653899025954,3755.653899025954,1
7,449,499,2033.2151107797004,2033.2151107797004,1
8,449,650,3171.553239198417,3171.553239198417,1
9,449,691,2049.5873230494108,1475.2411554743196,2
0,450,662,3224.5256310675427,3224.5256310675427,1
0,451,216,232.05577048396225,232.05577048396225,1
1,451,500,340.0262622017091,340.0262622017091,1
2,451,623,482.59260592799853,482.59260592799853,1
3,451,662,7883.795978283834,4619.7428616542065,3
0,452,662,4623.02308289206,4623.02308289206,1
1,452,691,155.4226486074296,155.4226486074296,1
0,453,233,154.3513947304448,154.3513947304448,1
1,453,530,139.81502100921455,139.81502100921455,1
2,453,531,1006.2428522355996,1006.2428522355996,1
3,453,585,554.0464883908512,554.0464883908512,1
4,453,661,854.8488598739443,854.8488598739443,1
0,454,306,1056.6841367996185,1056.6841367996185,1
1,454,626,698.1862350851364,698.1862350851364,1
2,454,661,4102.909056879345,3932.1186334966415,2
0,455,307,285.73283102971993,285.73283102971993,1
1,455,309,991.3731422852151,991.3731422852151,1
2,455,501,335.233593608014,335.233593608014,1
3,455,662,990.8475202341174,741.884162287807,2
0,456,661,2392.526000297605,2392.526000297605,1
0,457,241,1391.7907622069847,1391.7907622069847,1
1,457,311,2540.3489928024005,2540.3489928024005,1
2,457,331,956.754967563372,956.754967563372,1
3,457,385,412.56887596614104,412.56887596614104,1
4,457,502,287.54281101759045,287.54281101759045,1
0,458,240,965.6701472531693,965.6701472531693,1
1,458,323,593.922144063307,593.922144063307,1
2,458,390,311.09758845996123,311.09758845996123,1
0,459,319,513.8419531275937,513.8419531275937,1
1,459,626,97.3849362082228,97.3849362082228,1
2,459,642,562.7931142754488,562.7931142754488,1
3,459,661,789.1565435824467,789.1565435824467,1
0,460,220,311.9563144127691,311.9563144127691,1
1,460,632,552.4838262608318,552.4838262608318,1
2,460,662,1270.2781074064408,1042.0339466299688,2
0,461,508,289.56922574667385,289.56922574667385,1
1,461,631,121.87347947803325,121.87347947803325,1
2,461,661,17004.88255893871,9026.759907147702,2
0,462,349,992.0058665517278,992.0058665517278,1
1,462,661,1228.329916600948,1228.329916600948,1
0,463,263,1223.0556127620202,1223.0556127620202,1
1,463,331,2663.2114609777514,2663.2114609777514,1
2,463,516,1107.2207594856513,1011.1519898458969,2
3,463,653,1056.8631819671525,1056.8631819671525,1
0,464,246,1627.4614453339962,1627.4614453339962,1
1,464,337,2083.714679046736,1314.499835441426,2
2,464,511,102.20429051598062,102.20429051598062,1
3,464,515,185.05395159139027,185.05395159139027,1
0,465,332,486.1654359619162,486.1654359619162,1
1,465,349,4333.1297589627275,4333.1297589627275,1
2,465,514,449.68278886075905,449.68278886075905,1
3,465,661,5367.7541494577035,3241.3211747911837,2
0,466,263,3148.002160888221,3148.002160888221,1
1,466,394,519.4420193938168,519.4420193938168,1
0,467,263,3425.674169523614,3425.674169523614,1
0,468,263,2646.3837670220164,2646.3837670220164,1
0,469,263,987.3652264196459,987.3652264196459,1
1,469,348,943.2668380054586,943.2668380054586,1
2,469,570,807.0046953536628,807.0046953536628,1
0,470,263,11755.726097937226,4878.313550796545,3
1,470,359,1190.528134629493,1190.528134629493,1
2,470,405,2779.8062706840756,2779.8062706840756,1
3,470,595,93.29914576253078,93.29914576253078,1
4,470,597,2541.757718254903,2541.757718254903,1
5,470,644,851.457085424745,851.457085424745,1
0,471,263,2714.1521786688827,1403.9789440195407,2
1,471,359,2277.5409355935913,2277.5409355935913,1
2,471,523,259.56105736269745,259.56105736269745,1
0,472,263,3410.795529812999,3410.795529812999,1
1,472,604,1522.072121241646,1522.072121241646,1
0,473,263,5415.309066058342,5415.309066058342,1
1,473,553,303.66884747246326,303.66884747246326,1
2,473,577,410.5310080538422,410.5310080538422,1
0,474,263,2850.978373571271,2850.978373571271,1
0,475,617,1098.5161193778263,1098.5161193778263,1
1,475,658,206.18021854179915,206.18021854179915,1
2,475,662,148.30007754538056,148.30007754538056,1
3,475,689,4688.882069022718,4688.882069022718,1
0,476,272,960.179138516125,960.179138516125,1
1,476,618,1942.1329428672398,1942.1329428672398,1
0,477,617,2084.4448276777725,2084.4448276777725,1
1,477,662,602.3493047224664,602.3493047224664,1
0,478,225,715.5958205409029,715.5958205409029,1
1,478,272,1511.311950691604,1511.311950691604,1
2,478,661,2715.9311377647246,2715.9311377647246,1
3,478,688,696.7334728995355,696.7334728995355,1
0,479,375,812.0042127759885,812.0042127759885,1
1,479,661,2533.702650160351,2533.702650160351,1
0,480,281,631.1874671992502,631.1874671992502,1
1,480,661,2314.623134165999,2314.623134165999,1
0,481,213,869.2087039432813,869.2087039432813,1
1,481,375,568.4089600558052,568.4089600558052,1
2,481,661,988.0279266721944,554.1668307826503,2
0,482,219,952.8956357654854,952.8956357654854,1
1,482,423,2225.6137000667118,2225.6137000667118,1
0,483,423,5847.4085654590845,5847.4085654590845,1
1,483,661,2751.702597538516,2751.702597538516,1
0,484,228,1373.2149453759314,1373.2149453759314,1
1,484,656,2203.557311832145,2203.557311832145,1
0,485,215,911.6229647241965,911.6229647241965,1
1,485,288,1662.6643062867236,1662.6643062867236,1
0,486,622,3123.471424632672,3123.471424632672,1
1,486,662,753.4317396704487,753.4317396704487,1
0,487,429,578.8631521116761,404.2073451658787,2
1,487,621,1414.4531884521025,1414.4531884521025,1
2,487,649,792.1096389239856,792.1096389239856,1
3,487,661,1161.5666332448302,1161.5666332448302,1
0,488,427,92.50090161862816,92.50090161862816,1
1,488,622,818.3239969727288,818.3239969727288,1
2,488,662,1009.7691939198343,1009.7691939198343,1
0,489,563,2116.238760853406,2116.238760853406,1
1,489,580,507.51332959194804,507.51332959194804,1
2,489,621,1252.2762411798653,748.1706500491234,2
3,489,648,1505.4592006717944,1505.4592006717944,1
4,489,661,267.93103117668664,267.93103117668664,1
0,490,211,1212.9714127472366,1212.9714127472366,1
1,490,228,418.75963325544103,418.75963325544103,1
2,490,229,861.8223873928142,861.8223873928142,1
3,490,275,2746.6829463531217,2746.6829463531217,1
4,490,293,1451.5602385608356,1451.5602385608356,1
5,490,374,98.03699913771082,98.03699913771082,1
6,490,561,259.04748638067707,259.04748638067707,1
7,490,581,2607.378119322203,2607.378119322203,1
8,490,647,5395.857151449424,5395.857151449424,1
9,490,656,419.35956038981647,419.35956038981647,1
10,490,662,4928.012514309067,3735.075884559598,2
11,490,689,1181.006148663501,590.7221386426041,2
0,491,431,443.30871375730857,443.30871375730857,1
1,491,623,704.5573131177766,704.5573131177766,1
2,491,662,1340.7682380308709,841.1986627955289,2
0,492,219,2280.987403745318,2280.987403745318,1
1,492,230,1752.607952767007,1752.607952767007,1
2,492,449,1782.2421892493637,1493.6748363336578,2
3,492,650,487.9858824546962,487.9858824546962,1
0,493,623,1603.6268986083476,1603.6268986083476,1
1,493,662,2781.3455339669913,2781.3455339669913,1
0,494,300,139.8910658545839,139.8910658545839,1
1,494,584,190.00972020909967,190.00972020909967,1
2,494,661,3505.467524954533,2374.686576897091,2
0,495,449,3755.653899025955,3755.653899025955,1
1,495,691,211.6777521447891,211.6777521447891,1
0,496,662,3288.445131051464,3288.445131051464,1
0,497,235,3722.5597239545964,3722.5597239545964,1
1,497,629,411.26228980493755,411.26228980493755,1
0,498,301,124.75930426200115,124.75930426200115,1
1,498,529,570.877112720173,570.877112720173,1
2,498,530,1391.5482923042825,1391.5482923042825,1
3,498,661,1005.0188918985389,694.1284119088549,2
0,499,218,625.5773000711938,625.5773000711938,1
1,499,234,1017.4216595915973,1017.4216595915973,1
2,499,449,2033.2151107797013,2033.2151107797013,1
3,499,691,2846.002601041314,2846.002601041314,1
0,500,312,278.2840277488397,278.2840277488397,1
1,500,451,340.0262622017091,340.0262622017091,1
2,500,662,2178.6318022969485,1653.1116373390964,2
3,500,691,1719.457498055485,1719.457498055485,1
0,501,307,719.991099277684,719.991099277684,1
1,501,455,335.233593608014,335.233593608014,1
2,501,662,1104.2702506542873,1104.2702506542873,1
0,502,241,299.30605406434046,299.30605406434046,1
1,502,331,1610.1104471392148,1610.1104471392148,1
2,502,457,287.54281101759045,287.54281101759045,1
0,503,629,1681.6348631836895,1681.6348631836895,1
1,503,662,1705.4708114899101,1705.4708114899101,1
0,504,312,1991.3896195825157,1991.3896195825157,1
1,504,389,120.36628472989166,120.36628472989166,1
2,504,662,0.0,0.0,1
3,504,691,2342.8514543602364,2342.8514543602364,1
0,505,244,640.530449573775,640.530449573775,1
1,505,629,5736.808891799795,5736.808891799795,1
0,506,263,1633.9219697172623,1633.9219697172623,1
1,506,320,797.0674440167529,797.0674440167529,1
2,506,390,68.47599579505025,68.47599579505025,1
0,507,661,1976.0599238438829,1976.0599238438829,1
0,508,461,289.56922574667385,289.56922574667385,1
1,508,538,637.5124705785661,637.5124705785661,1
2,508,661,2238.9693617415305,1743.5298806125875,2
0,509,245,804.0751925464558,804.0751925464558,1
1,509,326,1012.7227154407233,1012.7227154407233,1
2,509,389,520.3527295167416,520.3527295167416,1
3,509,399,155.69502289046918,155.69502289046918,1
4,509,691,2157.0581010015844,2157.0581010015844,1
0,510,245,1524.9334376655197,1524.9334376655197,1
1,510,399,650.1070436667543,650.1070436667543,1
0,511,337,2242.69910028683,2242.69910028683,1
1,511,464,102.20429051598062,102.20429051598062,1
0,512,632,4422.416008794674,4422.416008794674,1
0,513,632,5554.963449335501,5554.963449335501,1
0,514,349,1613.7289112520832,1613.7289112520832,1
1,514,465,449.68278886075905,449.68278886075905,1
2,514,661,1670.9482951337036,1670.9482951337036,1
0,515,246,168.90956426475557,168.90956426475557,1
1,515,337,1696.9394609148856,1696.9394609148856,1
2,515,399,466.2654387697987,466.2654387697987,1
3,515,464,185.05395159139027,185.05395159139027,1
4,515,691,2475.951994583952,2475.951994583952,1
0,516,247,1217.1858160306704,1217.1858160306704,1
1,516,263,2703.4502746248727,1534.9911274009537,3
2,516,331,1054.802982807909,1054.802982807909,1
3,516,334,596.7684862842802,596.7684862842802,1
4,516,336,965.7638863359333,965.7638863359333,1
5,516,343,647.5962533776822,647.5962533776822,1
6,516,401,177.86671145148273,177.86671145148273,1
7,516,463,1107.2207594856513,1011.1519898458969,2
8,516,643,761.0988943596712,761.0988943596712,1
9,516,653,1288.339202252804,1288.339202252804,1
0,517,539,385.67660772776435,385.67660772776435,1
1,517,662,1878.4192213802235,1878.4192213802235,1
2,517,691,1349.149368540003,1349.149368540003,1
0,518,349,1814.8102666649368,1814.8102666649368,1
1,518,541,515.3626822425535,515.3626822425535,1
0,519,355,963.8176764013505,963.8176764013505,1
1,519,571,757.8430690524066,757.8430690524066,1
2,519,573,509.47362868436943,509.47362868436943,1
3,519,632,1672.6959238999436,1672.6959238999436,1
4,519,662,6110.129453953505,6110.129453953505,1
5,519,691,2536.7491702319526,2536.7491702319526,1
0,520,263,4059.537403165329,4059.537403165329,1
1,520,356,918.8711622321318,918.8711622321318,1
0,521,263,2410.2002593923776,2410.2002593923776,1
0,522,263,1974.9037125371192,1061.438394164238,2
1,522,350,456.96142020690223,456.96142020690223,1
2,522,550,855.3940613052943,855.3940613052943,1
0,523,263,1175.923212704373,833.0584267101899,2
1,523,471,259.56105736269745,259.56105736269745,1
2,523,604,755.1230116784117,755.1230116784117,1
0,524,263,786.0706050033285,786.0706050033285,1
1,524,546,1364.5752311048648,1364.5752311048648,1
2,524,553,249.42704753515076,249.42704753515076,1
0,525,263,271.10933945275065,271.10933945275065,1
1,525,637,3037.8617673004437,3037.8617673004437,1
0,526,257,710.2567079075089,710.2567079075089,1
1,526,264,384.69694607541993,384.69694607541993,1
2,526,549,1019.0427311422089,1019.0427311422089,1
3,526,550,1284.8457167105205,1284.8457167105205,1
4,526,637,800.1480796375282,800.1480796375282,1
0,527,297,519.9164698422844,519.9164698422844,1
1,527,381,990.9124352810293,990.9124352810293,1
2,527,629,5168.893617614391,5168.893617614391,1
0,528,443,1755.7627688846376,1755.7627688846376,1
1,528,564,623.7038471784268,623.7038471784268,1
2,528,661,450.58891331914543,450.58891331914543,1
0,529,301,901.377581062524,901.377581062524,1
1,529,498,570.877112720173,570.877112720173,1
2,529,640,649.9010108498941,649.9010108498941,1
3,529,661,1614.8250694010837,1614.8250694010837,1
0,530,233,1666.3419833675352,1666.3419833675352,1
1,530,453,139.81502100921455,139.81502100921455,1
2,530,498,1391.5482923042825,1391.5482923042825,1
3,530,583,135.1980639658703,135.1980639658703,1
4,530,661,2231.8326881758776,1653.9598603439913,2
0,531,231,231.1844694178829,231.1844694178829,1
1,531,233,1819.3808652038163,1819.3808652038163,1
2,531,238,3727.8232375815296,3727.8232375815296,1
3,531,403,875.0500995498078,875.0500995498078,1
4,531,408,963.6144042914568,963.6144042914568,1
5,531,453,1006.2428522355995,1006.2428522355995,1
6,531,567,465.23478674983613,249.90026510728435,2
7,531,583,96.94760491968763,96.94760491968763,1
8,531,585,1495.8092709272228,1495.8092709272228,1
9,531,624,1332.3852523976373,1332.3852523976373,1
10,531,625,6436.519084123804,4436.613221312006,3
11,531,626,243.1564004854922,243.1564004854922,1
12,531,628,3268.1062153652438,3268.1062153652438,1
13,531,661,892.3942226044511,892.3942226044511,1
0,532,403,1943.7443749049153,1943.7443749049153,1
1,532,404,308.1596603802501,308.1596603802501,1
2,532,567,109.61864166077635,109.61864166077635,1
3,532,624,569.5547008217852,569.5547008217852,1
4,532,625,1926.6260325962824,1926.6260325962824,1
5,532,628,104.98803930319767,104.98803930319767,1
6,532,631,1255.7233768786837,1255.7233768786837,1
0,533,317,755.0785453959629,755.0785453959629,1
1,533,387,73.67991585123673,73.67991585123673,1
2,533,628,1922.9255901412948,1922.9255901412948,1
3,533,661,816.3558642377932,816.3558642377932,1
0,534,244,341.60984792126493,341.60984792126493,1
1,534,588,399.51106911697275,399.51106911697275,1
2,534,591,144.18776265661376,144.18776265661376,1
3,534,632,886.763513256915,886.763513256915,1
4,534,662,710.2224751495477,710.2224751495477,1
0,535,630,388.73720465165195,388.73720465165195,1
1,535,662,1685.0857966963652,1685.0857966963652,1
2,535,691,1012.7029502513541,1012.7029502513541,1
0,536,242,1011.4934396179847,1011.4934396179847,1
1,536,387,576.8474158997517,576.8474158997517,1
2,536,404,366.4991564056781,366.4991564056781,1
3,536,631,2874.854374408028,2874.854374408028,1
0,537,327,1103.2989429723561,1103.2989429723561,1
1,537,387,291.3015425067998,291.3015425067998,1
2,537,411,2058.466796157371,2058.466796157371,1
3,537,631,2026.807899863521,2026.807899863521,1
4,537,661,394.9826887753769,394.9826887753769,1
0,538,508,637.5124705785661,637.5124705785661,1
1,538,661,2034.809542392064,2034.809542392064,1
0,539,517,385.67660772776435,385.67660772776435,1
1,539,630,171.08967092751732,171.08967092751732,1
2,539,662,1733.7157427923657,1733.7157427923657,1
3,539,691,1849.428839023097,1849.428839023097,1
0,540,248,1304.2681502641417,1304.2681502641417,1
1,540,263,256.78955897848164,256.78955897848164,1
2,540,351,2090.2529843437515,2090.2529843437515,1
3,540,569,2188.8644939605674,2188.8644939605674,1
4,540,593,0.0,0.0,1
0,541,249,4971.9795640223765,4971.9795640223765,1
1,541,342,5561.984756209245,5561.984756209245,1
2,541,344,4039.8807627085816,4039.8807627085816,1
3,541,349,1941.124899299569,1670.6746492642812,2
4,541,402,7179.698904720312,5602.850667776389,2
5,541,413,1057.9710717214894,601.4824350608617,2
6,541,518,515.3626822425535,515.3626822425535,1
7,541,631,5126.945168043213,5126.945168043213,1
8,541,661,7613.027596022015,5369.673777196664,2
0,542,251,1188.1798280451653,1188.1798280451653,1
1,542,349,4829.406597899627,4829.406597899627,1
2,542,351,2468.1992111866007,2468.1992111866007,1
3,542,352,5251.132581303636,5251.132581303636,1
4,542,354,350.5404902419223,350.5404902419223,1
5,542,396,2055.5519701142293,2055.5519701142293,1
6,542,401,0.0,0.0,1
7,542,415,1849.0578209950904,1849.0578209950904,1
8,542,572,507.6761586269801,507.6761586269801,1
0,543,263,4081.3927849012484,4081.3927849012484,1
1,543,356,1364.814315857114,1364.814315857114,1
0,544,254,2219.683131928092,2219.683131928092,1
1,544,352,1627.6764453818366,1627.6764453818366,1
2,544,402,360.50424373376177,360.50424373376177,1
3,544,415,334.64983611182294,334.64983611182294,1
0,545,263,1320.5519671452548,1320.5519671452548,1
1,545,554,347.2798671903477,347.2798671903477,1
2,545,637,1213.6741184725258,1213.6741184725258,1
0,546,263,582.8096478537767,465.85399386449205,2
1,546,362,1150.3056282518037,1150.3056282518037,1
2,546,365,0.0,0.0,1
3,546,524,1364.5752311048648,1364.5752311048648,1
4,546,552,729.0832325176152,729.0832325176152,1
5,546,553,2033.3637452612575,2033.3637452612575,1
6,546,577,409.40643743141277,409.40643743141277,1
7,546,607,605.3491483304904,605.3491483304904,1
0,547,255,8298.68790167324,8298.68790167324,1
1,547,262,7063.58660233714,6365.4387757488375,2
2,547,263,7851.44788673111,4548.768027508714,2
3,547,364,1996.9833828215833,1996.9833828215833,1
4,547,366,479.19749997487946,479.19749997487946,1
5,547,367,432.000395210483,432.000395210483,1
6,547,397,98.25145088069999,98.25145088069999,1
7,547,613,801.9538854685006,801.9538854685006,1
8,547,633,1684.649510337864,1684.649510337864,1
9,547,634,1227.4215216011187,1227.4215216011187,1
10,547,635,2540.17669860546,2540.17669860546,1
11,547,636,2422.815857700383,2422.815857700383,1
0,548,263,9639.200979646259,4068.057833956187,5
1,548,367,2244.7949880570914,2244.7949880570914,1
2,548,609,1704.5123457774025,1704.5123457774025,1
3,548,636,8845.612971009341,8845.612971009341,1
0,549,261,1334.4397396401478,1334.4397396401478,1
1,549,264,1119.8842440119417,1119.8842440119417,1
2,549,526,1019.042731142209,1019.042731142209,1
3,549,610,2146.741320222597,2146.741320222597,1
4,549,637,7635.331003420575,4232.432214077495,3
0,550,254,16309.099189963365,10138.403260842195,3
1,550,256,5273.3690392347,5273.3690392347,1
2,550,257,3717.469837821704,3717.469837821704,1
3,550,258,3684.79290404809,3684.79290404809,1
4,550,259,4083.7240726614264,4083.7240726614264,1
5,550,260,3352.4251509932446,3352.4251509932446,1
6,550,263,13093.724703563246,5681.035200588511,6
7,550,264,3749.555059468192,3749.555059468192,1
8,550,351,442.15413055237656,442.15413055237656,1
9,550,361,3498.6418232116876,3498.6418232116876,1
10,550,368,1404.8675248802685,1404.8675248802685,1
11,550,369,463.3104616361767,463.3104616361767,1
12,550,398,8261.084881548926,8261.084881548926,1
13,550,402,9699.86845906238,5252.957518369982,3
14,550,407,3290.1030792551664,3290.1030792551664,1
15,550,409,5604.778019822845,5604.778019822845,1
16,550,410,2695.0770482780276,2695.0770482780276,1
17,550,416,1463.0320302445637,1463.0320302445637,1
18,550,522,855.3940613052943,855.3940613052943,1
19,550,526,1284.8457167105205,1284.8457167105205,1
20,550,555,1129.6931517453002,1129.6931517453002,1
21,550,556,2717.3299505714044,2717.3299505714044,1
22,550,572,816.3597885715279,816.3597885715279,1
23,550,603,2457.45456966889,2457.45456966889,1
24,550,606,2030.8116788339064,2030.8116788339064,1
25,550,608,2143.2738949084423,2143.2738949084423,1
26,550,614,1538.9946736371721,1538.9946736371721,1
27,550,615,1762.5115857747303,1762.5115857747303,1
28,550,625,7456.2687119551865,4055.638493153661,3
29,550,631,10119.753600257724,7506.171127272012,2
0,551,263,3600.938332322277,3600.938332322277,1
0,552,263,340.06430537394294,340.06430537394294,1
1,552,362,657.315783782679,657.315783782679,1
2,552,546,729.0832325176152,729.0832325176152,1
3,552,577,560.6931078057173,560.6931078057173,1
0,553,263,160.22685975595212,160.22685975595212,1
1,553,473,303.6688474724632,303.6688474724632,1
2,553,524,249.42704753515076,249.42704753515076,1
3,553,546,2033.3637452612575,2033.3637452612575,1
4,553,577,428.27832519556796,428.27832519556796,1
0,554,263,393.3249632900149,393.3249632900149,1
1,554,362,465.418669867371,465.418669867371,1
2,554,545,347.2798671903477,347.2798671903477,1
3,554,578,693.729570495496,693.729570495496,1
4,554,637,123.63335512721025,123.63335512721025,1
0,555,257,514.3330342266096,514.3330342266096,1
1,555,263,394.167795361541,394.167795361541,1
2,555,550,1129.6931517453,1129.6931517453,1
3,555,637,538.011325595874,538.011325595874,1
0,556,550,2717.3299505714044,2717.3299505714044,1
0,557,272,1390.9774329201355,698.3144405349183,2
1,557,400,646.8953756724574,646.8953756724574,1
2,557,661,222.05643426776928,222.05643426776928,1
0,558,660,1549.4527480272325,1549.4527480272325,1
1,558,689,546.629903843059,546.629903843059,1
0,559,618,4161.516381877373,4161.516381877373,1
0,560,227,188.98750249817635,188.98750249817635,1
1,560,228,587.6023955559941,587.6023955559941,1
2,560,274,874.8664869128756,874.8664869128756,1
3,560,371,115.47178096693737,115.47178096693737,1
4,560,660,1030.458269897332,1030.458269897332,1
5,560,689,640.984926800136,640.984926800136,1
0,561,228,680.1640907168778,680.1640907168778,1
1,561,490,259.04748638067707,259.04748638067707,1
2,561,689,1253.5547865157862,1253.5547865157862,1
0,562,429,2358.650658993608,2358.650658993608,1
0,563,277,1122.5379496464795,1122.5379496464795,1
1,563,489,2116.2387608534063,2116.2387608534063,1
2,563,580,234.00042663254774,234.00042663254774,1
3,563,621,399.53174313888303,399.53174313888303,1
4,563,661,1650.27488880667,1650.27488880667,1
0,564,443,755.2008394492389,755.2008394492389,1
1,564,528,623.7038471784268,623.7038471784268,1
2,564,661,1930.3168182821018,1930.3168182821018,1
0,565,232,1377.7324659219253,1377.7324659219253,1
1,565,235,1150.2787938549286,1150.2787938549286,1
2,565,629,524.3471599829694,524.3471599829694,1
3,565,656,214.54005814290815,214.54005814290815,1
0,566,691,4377.950411285907,4377.950411285907,1
0,567,238,982.0866885338398,982.0866885338398,1
1,567,403,754.254250697549,754.254250697549,1
2,567,531,465.2347867498362,249.90026510728435,2
3,567,532,109.61864166077635,109.61864166077635,1
4,567,624,348.1451009132742,348.1451009132742,1
0,568,263,3122.719960559346,1500.978205604419,3
1,568,330,1604.6091308540842,1604.6091308540842,1
2,568,590,1367.3203289273313,1367.3203289273313,1
3,568,691,2048.9996723332556,2048.9996723332556,1
0,569,248,166.69644417315885,166.69644417315885,1
1,569,351,124.2627031731823,124.2627031731823,1
2,569,401,3226.5512710270245,3226.5512710270245,1
3,569,540,2188.8644939605674,2188.8644939605674,1
0,570,263,2684.6148601626173,2684.6148601626173,1
1,570,348,724.3473144249447,724.3473144249447,1
2,570,469,807.0046953536627,807.0046953536627,1
0,571,355,514.5756379342428,514.5756379342428,1
1,571,519,757.8430690524067,757.8430690524067,1
2,571,632,1331.3423483573583,1331.3423483573583,1
0,572,254,1306.3405007090805,1306.3405007090805,1
1,572,351,2503.306365236546,2503.306365236546,1
2,572,352,1476.8708991898077,1476.8708991898077,1
3,572,542,507.6761586269801,507.6761586269801,1
4,572,550,816.3597885715279,816.3597885715279,1
0,573,355,2853.020543480461,2853.020543480461,1
1,573,519,509.47362868436943,509.47362868436943,1
2,573,599,336.77692417544444,336.77692417544444,1
3,573,691,3056.3841398919944,3056.3841398919944,1
0,574,355,1823.1715323879187,1823.1715323879187,1
1,574,358,1383.949591848393,1383.949591848393,1
2,574,599,34.133728187248074,34.133728187248074,1
3,574,632,2250.644163511394,2250.644163511394,1
0,575,358,813.7399410203651,813.7399410203651,1
1,575,599,855.0343030935439,855.0343030935439,1
2,575,691,1341.6403667700963,1341.6403667700963,1
0,576,250,1266.890316031797,1266.890316031797,1
1,576,358,1565.895935265627,1565.895935265627,1
2,576,406,1165.6318147350046,1165.6318147350046,1
3,576,632,2878.963357184835,2878.963357184835,1
4,576,691,1841.3175842805142,1841.3175842805142,1
0,577,263,778.9106337242766,437.5084045258936,2
1,577,473,410.5310080538422,410.5310080538422,1
2,577,546,409.4064374314128,409.4064374314128,1
3,577,552,560.6931078057173,560.6931078057173,1
4,577,553,428.2783251955679,428.2783251955679,1
5,577,600,422.3581277241816,422.3581277241816,1
0,578,252,915.0606906236446,915.0606906236446,1
1,578,362,281.1918706143439,281.1918706143439,1
2,578,554,693.7295704954961,693.7295704954961,1
3,578,637,978.5371199420256,978.5371199420256,1
0,579,637,2884.6027828742463,2884.6027828742463,1
0,580,489,507.51332959194804,507.51332959194804,1
1,580,563,234.00042663254774,234.00042663254774,1
2,580,661,1683.8329655660384,1683.8329655660384,1
0,581,229,380.2060197328273,380.2060197328273,1
1,581,232,1200.5887565669693,1200.5887565669693,1
2,581,293,728.6480004747542,728.6480004747542,1
3,581,490,2607.3781193222026,2607.3781193222026,1
4,581,629,372.0086535575164,372.0086535575164,1
5,581,656,2216.9628009656462,2216.9628009656462,1
0,582,661,2374.4785318542013,2374.4785318542013,1
0,583,233,741.1236269116738,741.1236269116738,1
1,583,530,135.1980639658703,135.1980639658703,1
2,583,531,96.94760491968763,96.94760491968763,1
3,583,625,1131.034917687901,1131.034917687901,1
4,583,661,1146.8392900798365,1146.8392900798365,1
0,584,385,851.5084293471313,851.5084293471313,1
1,584,494,190.00972020909967,190.00972020909967,1
2,584,661,1230.5737020101553,1023.7067097174768,2
0,585,305,764.1178464098878,764.1178464098878,1
1,585,453,554.0464883908512,554.0464883908512,1
2,585,531,1495.8092709272232,1495.8092709272232,1
3,585,661,1130.3095873751452,894.3701343576371,2
0,586,662,1999.451257977519,1999.451257977519,1
1,586,691,2034.689382649747,2034.689382649747,1
0,587,626,3989.418148339231,3989.418148339231,1
1,587,661,2628.5519089433596,2628.5519089433596,1
0,588,244,1161.9661050200095,1161.9661050200095,1
1,588,534,399.51106911697275,399.51106911697275,1
2,588,629,1990.3428551597744,1990.3428551597744,1
3,588,662,37.15824000251991,37.15824000251991,1
0,589,263,1278.5060376520032,1278.5060376520032,1
1,589,325,528.7850631125291,528.7850631125291,1
2,589,691,889.729729496547,889.729729496547,1
0,590,263,12425.338002217304,12425.338002217304,1
1,590,568,1367.320328927331,1367.320328927331,1
0,591,244,2760.1327875351362,1767.7550478602825,2
1,591,253,2277.178866466409,2277.178866466409,1
2,591,534,144.18776265661376,144.18776265661376,1
3,591,629,351.3601654503556,351.3601654503556,1
4,591,632,1690.1562889892664,1690.1562889892664,1
0,592,263,2277.1513159576552,2277.1513159576552,1
0,593,247,454.3913107181355,454.3913107181355,1
1,593,248,1245.7754456520406,1245.7754456520406,1
2,593,263,2375.481262983195,1256.6128270506717,2
3,593,348,706.1125355187596,706.1125355187596,1
4,593,401,1922.32369580351,1922.32369580351,1
5,593,540,0.0,0.0,1
6,593,643,227.3008842236036,227.3008842236036,1
0,594,263,2013.316162803605,2013.316162803605,1
1,594,345,1421.086556897279,1421.086556897279,1
