,OBJECTID1,OBJECTID2,Distance
7,597247.0,466362,0.0
8,597247.0,466741,0.0
9,597247.0,466749,0.0
10,597247.0,474518,0.0
11,597247.0,488040,0.0
12,597247.0,493448,0.0
13,597247.0,502155,0.0
14,597247.0,597182,0.0
0,597254.0,597177,0.0
1,597254.0,597360,0.0
0,597286.0,466370,0.0
1,597286.0,597183,0.0
0,597293.0,597182,0.0
1,597293.0,597192,0.0
0,597296.0,597182,0.0
1,597296.0,597201,0.0
0,597301.0,465738,0.0
1,597301.0,597182,0.0
2,597301.0,597192,0.0
0,597321.0,597183,0.0
1,597321.0,597189,0.0
0,597338.0,466776,0.0
1,597338.0,473838,0.0
2,597338.0,597177,0.0
3,597338.0,597183,0.0
4,597338.0,597185,0.0
5,597338.0,597198,0.0
6,597338.0,597208,0.0
0,597357.0,536392,0.0
1,597357.0,545090,0.0
2,597357.0,548908,0.0
3,597357.0,597157,0.0
4,597357.0,597182,0.0
5,597357.0,597186,0.0
0,597360.0,466775,0.0
1,597360.0,536368,0.0
2,597360.0,536490,0.0
3,597360.0,545088,0.0
4,597360.0,545093,0.0
5,597360.0,547347,0.0
6,597360.0,548896,0.0
7,597360.0,548928,0.0
8,597360.0,558401,0.0
9,597360.0,558444,0.0
10,597360.0,558456,0.0
11,597360.0,594319,0.0
12,597360.0,595878,0.0
13,597360.0,597177,0.0
14,597360.0,597179,0.0
15,597360.0,597181,0.0
16,597360.0,597183,0.0
17,597360.0,597184,0.0
18,597360.0,597227,0.0
19,597360.0,597254,0.0
0,597365.0,464627,0.0
1,597365.0,464676,0.0
2,597365.0,464689,0.0
3,597365.0,464729,0.0
4,597365.0,465929,0.0
5,597365.0,466772,0.0
6,597365.0,473698,0.0
7,597365.0,473779,0.0
8,597365.0,481850,0.0
9,597365.0,481904,0.0
10,597365.0,596779,0.0
11,597365.0,597181,0.0
12,597365.0,597187,0.0
13,597365.0,597227,0.0
0,597383.0,458367,0.0
1,597383.0,464747,0.0
2,597383.0,465680,0.0
3,597383.0,465681,0.0
4,597383.0,465696,0.0
5,597383.0,465716,0.0
6,597383.0,465724,0.0
7,597383.0,465930,0.0
8,597383.0,465934,0.0
9,597383.0,465940,0.0
10,597383.0,466351,0.0
11,597383.0,466360,0.0
12,597383.0,466735,0.0
13,597383.0,466738,0.0
14,597383.0,473701,0.0
15,597383.0,481643,0.0
16,597383.0,488008,0.0
17,597383.0,502155,0.0
18,597383.0,511584,0.0
19,597383.0,511597,0.0
20,597383.0,512677,0.0
21,597383.0,512681,0.0
22,597383.0,536152,0.0
23,597383.0,536156,0.0
24,597383.0,536159,0.0
25,597383.0,536160,0.0
26,597383.0,536161,0.0
27,597383.0,536164,0.0
28,597383.0,536543,0.0
29,597383.0,536687,0.0
30,597383.0,536749,0.0
31,597383.0,536773,0.0
32,597383.0,536827,0.0
33,597383.0,536849,0.0
34,597383.0,537111,0.0
35,597383.0,537271,0.0
36,597383.0,537301,0.0
37,597383.0,545103,0.0
38,597383.0,545106,0.0
39,597383.0,545108,0.0
40,597383.0,545116,0.0
41,597383.0,545135,0.0
42,597383.0,545175,0.0
43,597383.0,545183,0.0
44,597383.0,545187,0.0
45,597383.0,545189,0.0
46,597383.0,545200,0.0
47,597383.0,545203,0.0
48,597383.0,545205,0.0
49,597383.0,545227,0.0
50,597383.0,545235,0.0
51,597383.0,545237,0.0
52,597383.0,545242,0.0
53,597383.0,545256,0.0
54,597383.0,545300,0.0
55,597383.0,547352,0.0
56,597383.0,547354,0.0
57,597383.0,547367,0.0
58,597383.0,547374,0.0
59,597383.0,547377,0.0
60,597383.0,547787,0.0
61,597383.0,548529,0.0
62,597383.0,548532,0.0
63,597383.0,548534,0.0
64,597383.0,548545,0.0
65,597383.0,548549,0.0
66,597383.0,548551,0.0
67,597383.0,548560,0.0
68,597383.0,548563,0.0
69,597383.0,548936,0.0
70,597383.0,548945,0.0
71,597383.0,548948,0.0
72,597383.0,548962,0.0
73,597383.0,548972,0.0
74,597383.0,548982,0.0
75,597383.0,548985,0.0
76,597383.0,548990,0.0
77,597383.0,550297,0.0
78,597383.0,550334,0.0
79,597383.0,558656,0.0
80,597383.0,558786,0.0
81,597383.0,558936,0.0
82,597383.0,558958,0.0
83,597383.0,558967,0.0
84,597383.0,568300,0.0
85,597383.0,568335,0.0
86,597383.0,568464,0.0
87,597383.0,576239,0.0
88,597383.0,581110,0.0
89,597383.0,595920,0.0
90,597383.0,597182,0.0
91,597383.0,597183,0.0
92,597383.0,597188,0.0
93,597383.0,597195,0.0
