,src,dest,overlap,distance,total_border,greatest_border,nb_border
2,581042,576143,0,0.0,1562.1936222750226,1562.1936222750226,1
0,581045,545191,0,0.0,387.65438719260374,387.65438719260374,1
1,581045,545193,0,0.0,108.16677360530427,108.16677360530427,1
2,581045,547944,0,0.0,273.7208897259477,273.7208897259477,1
3,581045,547946,0,0.0,1244.5376951050946,1244.5376951050946,1
4,581045,548282,0,0.0,1199.4610329718216,631.7340317803635,2
5,581045,550245,0,0.0,3268.1062153652433,3268.1062153652433,1
6,581045,550250,0,0.0,104.98803930319767,104.98803930319767,1
7,581045,550269,0,0.0,1922.9255901412948,1922.9255901412948,1
8,581045,576143,0,0.0,1002.5707819912982,1002.5707819912982,1
9,581045,594360,0,0.0,2081.586971584016,2081.586971584016,1
10,581045,597182,0,0.0,332.3176475336292,332.3176475336292,1
0,581100,536599,0,0.0,4177.345373881974,4177.345373881974,1
1,581100,536660,0,0.0,4610.3606083702225,4161.353047268632,2
2,581100,536795,0,0.0,790.3302138034562,580.8443283415661,2
3,581100,545124,0,0.0,1299.6591520784218,1299.6591520784218,1
4,581100,545132,0,0.0,1062.6507159767104,1062.6507159767104,1
5,581100,547357,0,0.0,2411.35600880858,2131.0684332730884,2
6,581100,548558,0,0.0,1671.3549386749821,1671.3549386749821,1
7,581100,548938,0,0.0,411.2622898049375,411.2622898049375,1
8,581100,548957,0,0.0,1681.6348631836893,1681.6348631836893,1
9,581100,548964,0,0.0,5736.808891799796,5736.808891799796,1
10,581100,550180,0,0.0,5168.893617614391,5168.893617614391,1
11,581100,558618,0,0.0,524.3471599829695,524.3471599829695,1
12,581100,568223,0,0.0,372.00865355751637,372.00865355751637,1
13,581100,568332,0,0.0,1990.3428551597744,1990.3428551597744,1
14,581100,568374,0,0.0,351.3601654503557,351.3601654503557,1
15,581100,595912,0,0.0,2696.176627916846,2696.176627916846,1
16,581100,596779,0,0.0,1352.103444556107,1352.103444556107,1
17,581100,597183,0,0.0,18503.261304730266,18503.261304730266,1
0,581110,550297,0,0.0,388.73720465165195,388.73720465165195,1
1,581110,550334,0,0.0,171.08967092751732,171.08967092751732,1
2,581110,597183,0,0.0,1310.4605433103354,1310.4605433103354,1
3,581110,597383,0,0.0,1397.3977811850948,1397.3977811850948,1
0,581151,536763,0,0.0,2312.5981281114914,2312.5981281114914,1
1,581151,545209,0,0.0,608.0312820999045,608.0312820999045,1
2,581151,547369,0,0.0,90.22825998546482,90.22825998546482,1
3,581151,547946,0,0.0,819.8911765526774,819.8911765526774,1
4,581151,548421,0,0.0,607.4871678485827,607.4871678485827,1
5,581151,548578,0,0.0,121.87347947803325,121.87347947803325,1
6,581151,550250,0,0.0,1255.7233768786837,1255.7233768786837,1
7,581151,550299,0,0.0,2874.854374408028,2874.854374408028,1
8,581151,550302,0,0.0,2026.8078998635208,2026.8078998635208,1
9,581151,550404,0,0.0,5126.945168043211,5126.945168043211,1
10,581151,550762,0,0.0,10119.753600257722,7506.17112727201,2
11,581151,597182,0,0.0,1092.3461080334444,777.4725478878579,2
0,581308,537017,0,0.0,3030.8351736036666,3030.8351736036666,1
1,581308,537111,0,0.0,4003.771863457227,4003.771863457227,1
2,581308,545256,0,0.0,535.7126598765931,535.7126598765931,1
3,581308,545293,0,0.0,429.63923405387123,429.63923405387123,1
4,581308,545300,0,0.0,403.3510936926918,403.3510936926918,1
5,581308,547394,0,0.0,7901.693210039145,7901.693210039145,1
6,581308,547961,0,0.0,1100.6661138720756,825.3305652312155,2
7,581308,548574,0,0.0,552.4838262608318,552.4838262608318,1
8,581308,548976,0,0.0,4422.416008794673,4422.416008794673,1
9,581308,548978,0,0.0,5554.963449335503,5554.963449335503,1
10,581308,548990,0,0.0,1672.6959238999432,1672.6959238999432,1
11,581308,550283,0,0.0,886.7635132569148,886.7635132569148,1
12,581308,558912,0,0.0,1331.342348357358,1331.342348357358,1
13,581308,558939,0,0.0,2250.644163511394,2250.644163511394,1
14,581308,558967,0,0.0,2878.9633571848362,2878.9633571848362,1
15,581308,568374,0,0.0,1690.1562889892664,1690.1562889892664,1
16,581308,588215,0,0.0,2273.045895083301,2273.045895083301,1
17,581308,595956,0,0.0,1866.236843228216,1866.236843228216,1
18,581308,597183,0,0.0,13144.964282888828,9367.761473302518,2
0,581393,537301,0,0.0,744.188097145939,744.188097145939,1
1,581393,550567,0,0.0,1684.649510337864,1684.649510337864,1
0,581400,537301,0,0.0,771.8650773164197,771.8650773164197,1
1,581400,545328,0,0.0,1772.2001627941468,1772.2001627941468,1
2,581400,545340,0,0.0,917.4420278728047,917.4420278728047,1
3,581400,550567,0,0.0,1227.4215216011187,1227.4215216011187,1
4,581400,568493,0,0.0,2280.42770986693,2280.42770986693,1
0,581427,537301,0,0.0,1294.2883035664106,1294.2883035664106,1
1,581427,545340,0,0.0,913.661554683754,913.661554683754,1
2,581427,545349,0,0.0,1721.1313910483298,1721.1313910483298,1
3,581427,550567,0,0.0,2540.17669860546,2540.17669860546,1
0,581483,545349,0,0.0,1377.594053743167,1377.594053743167,1
1,581483,550567,0,0.0,2422.815857700383,2422.815857700383,1
2,581483,550592,0,0.0,8845.61297100935,8845.61297100935,1
0,581538,537101,0,0.0,379.83007282240783,379.83007282240783,1
1,581538,537195,0,0.0,2378.392694181542,2378.392694181542,1
2,581538,537254,0,0.0,1029.6273065845867,1029.6273065845867,1
3,581538,537301,0,0.0,29021.69138886572,12155.027766475629,5
4,581538,545325,0,0.0,2564.707893972797,2564.707893972797,1
5,581538,549008,0,0.0,3037.8617673004433,3037.8617673004433,1
6,581538,549022,0,0.0,800.1480796375281,800.1480796375281,1
7,581538,550502,0,0.0,1213.6741184725258,1213.6741184725258,1
8,581538,550628,0,0.0,7635.331003420577,4232.432214077496,3
9,581538,558115,0,0.0,123.63335512721025,123.63335512721025,1
10,581538,558118,0,0.0,538.011325595874,538.011325595874,1
11,581538,558999,0,0.0,978.5371199420256,978.5371199420256,1
12,581538,559102,0,0.0,2884.602782874246,2884.602782874246,1
13,581538,568483,0,0.0,1977.738998108341,1977.738998108341,1
14,581538,568504,0,0.0,1601.6769929706236,1601.6769929706236,1
15,581538,568559,0,0.0,463.37411597393657,463.37411597393657,1
16,581538,576248,0,0.0,2035.674429557704,1662.9160127040027,2
0,588215,581308,0,0.0,2273.0458950833013,2273.0458950833013,1
0,594319,545088,0,0.0,2995.104238676573,2995.104238676573,1
1,594319,597360,0,0.0,1351.84088552441,1351.84088552441,1
0,594345,545144,0,0.0,389.797733296554,389.797733296554,1
1,594345,550196,0,0.0,649.9010108498941,649.9010108498941,1
2,594345,597182,0,0.0,1148.8459671360156,1148.8459671360156,1
0,594360,548282,0,0.0,295.3756323371497,295.3756323371497,1
1,594360,581045,0,0.0,2081.5869715840154,2081.5869715840154,1
0,594362,545193,0,0.0,461.78162525154113,461.78162525154113,1
1,594362,548573,0,0.0,562.7931142754489,562.7931142754489,1
2,594362,581037,0,0.0,2615.908579963456,2615.908579963456,1
0,594388,536876,0,0.0,607.744275475842,607.744275475842,1
1,594388,537301,0,0.0,966.7870631863153,966.7870631863153,1
2,594388,545247,0,0.0,446.67185934538395,446.67185934538395,1
3,594388,548984,0,0.0,761.0988943596712,761.0988943596712,1
4,594388,568421,0,0.0,227.3008842236036,227.3008842236036,1
0,594395,547955,0,0.0,1282.7086932682414,1282.7086932682414,1
1,594395,548591,0,0.0,851.4570854247447,851.4570854247447,1
2,594395,568426,0,0.0,555.1760813592311,555.1760813592311,1
0,595878,597360,0,0.0,3353.6187133573753,3353.6187133573753,1
0,595891,597182,0,0.0,3138.322096094405,3138.322096094405,1
0,595894,548928,0,0.0,5395.857151449425,5395.857151449425,1
0,595899,548926,0,0.0,1505.459200671794,1505.459200671794,1
1,595899,580814,0,0.0,595.9428792127296,595.9428792127296,1
0,595900,548536,0,0.0,4609.2802520206,4609.2802520206,1
1,595900,548923,0,0.0,792.1096389239857,792.1096389239857,1
0,595911,548560,0,0.0,3171.5532391984175,3171.5532391984175,1
1,595911,548932,0,0.0,487.98588245469614,487.98588245469614,1
0,595912,581100,0,0.0,2696.176627916845,2696.176627916845,1
0,595920,537301,0,0.0,1049.1084690810462,1049.1084690810462,1
1,595920,545175,0,0.0,480.8270112159198,480.8270112159198,1
2,595920,597383,0,0.0,415.23663456403466,415.23663456403466,1
0,595942,548580,0,0.0,1056.8631819671523,1056.8631819671523,1
1,595942,548984,0,0.0,1288.339202252804,1288.339202252804,1
0,595950,537301,0,0.0,3130.8771904572427,3130.8771904572427,1
0,595956,547961,0,0.0,270.49925173225165,270.49925173225165,1
1,595956,581308,0,0.0,1866.2368432282167,1866.2368432282167,1
0,596779,465929,0,0.0,867.6877661297681,867.6877661297681,1
1,596779,536490,0,0.0,4709.618320030069,4269.947282175456,2
2,596779,536496,0,0.0,3368.612963353083,3368.612963353083,1
3,596779,536599,0,0.0,3623.7735638127865,3623.7735638127865,1
4,596779,536660,0,0.0,8918.882943561304,8918.882943561304,1
5,596779,548918,0,0.0,2203.5573118321454,2203.5573118321454,1
6,596779,548928,0,0.0,419.35956038981647,419.35956038981647,1
7,596779,558618,0,0.0,214.54005814290815,214.54005814290815,1
8,596779,568223,0,0.0,2216.9628009656462,2216.9628009656462,1
9,596779,580774,0,0.0,3357.8773580032093,3357.8773580032093,1
10,596779,580787,0,0.0,2567.4699928947734,2567.4699928947734,1
11,596779,581100,0,0.0,1352.103444556107,1352.103444556107,1
12,596779,597365,0,0.0,94827.23510664291,21742.303962352227,20
0,597157,473836,0,0.0,3359.100801690937,3359.100801690937,1
1,597157,502407,0,0.0,1438.7723590810594,1438.7723590810594,1
2,597157,597186,0,0.0,1032.4247105931677,1032.4247105931677,1
3,597157,597357,0,0.0,2640.8126853480003,2640.8126853480003,1
0,597177,466773,0,0.0,345.87555999685696,345.87555999685696,1
1,597177,466775,0,0.0,1133.7751354541335,1133.7751354541335,1
2,597177,473838,0,0.0,1247.470416210741,1247.470416210741,1
3,597177,502395,0,0.0,747.8899558228159,747.8899558228159,1
4,597177,502406,0,0.0,2666.1425118160914,2666.1425118160914,1
5,597177,545082,0,0.0,3418.742443740616,3418.742443740616,1
6,597177,548896,0,0.0,206.18021854179915,206.18021854179915,1
7,597177,580722,0,0.0,3905.5685526135308,3905.5685526135308,1
8,597177,597208,0,0.0,300.920018658398,300.920018658398,1
9,597177,597227,0,0.0,1060.341183424659,1060.341183424659,1
10,597177,597254,0,0.0,1170.4575344031762,1170.4575344031762,1
11,597177,597338,0,0.0,4084.7068251381615,4084.7068251381615,1
12,597177,597360,0,0.0,4403.871503340199,3612.6953610907412,2
0,597179,597184,0,0.0,1140.5617766477894,1140.5617766477894,1
1,597179,597204,0,0.0,651.9326209210368,651.9326209210368,1
2,597179,597227,0,0.0,476.36363527855843,476.36363527855843,1
3,597179,597360,0,0.0,7314.698189777361,7314.698189777361,1
0,597181,547344,0,0.0,2390.5840335632824,2390.5840335632824,1
1,597181,558401,0,0.0,1549.4527480272325,1549.4527480272325,1
2,597181,558444,0,0.0,1030.458269897332,1030.458269897332,1
3,597181,597187,0,0.0,5294.842691065058,5294.842691065058,1
4,597181,597227,0,0.0,1523.227808959197,1523.227808959197,1
5,597181,597360,0,0.0,6971.380066940497,3694.1655200756777,2
6,597181,597365,0,0.0,5811.329441835151,5811.329441835151,1
0,597182,465670,0,0.0,1179.0448818306388,1179.0448818306388,1
1,597182,465677,0,0.0,1310.5536158648947,1310.5536158648947,1
2,597182,465681,0,0.0,903.4052113727923,903.4052113727923,1
3,597182,465696,0,0.0,2728.590410226789,2728.590410226789,1
4,597182,465698,0,0.0,1059.5769948026712,1059.5769948026712,1
5,597182,465713,0,0.0,1895.8467276712645,1895.8467276712645,1
6,597182,465717,0,0.0,1043.9125961974457,1043.9125961974457,1
7,597182,465720,0,0.0,1214.9332518208878,1214.9332518208878,1
8,597182,465730,0,0.0,3591.289551626581,2785.8656015945535,2
9,597182,465735,0,0.0,1617.514276389899,1617.514276389899,1
10,597182,465736,0,0.0,12196.671570090792,7232.712120052712,3
11,597182,465738,0,0.0,1607.7040679037739,1255.1591426580055,2
12,597182,465934,0,0.0,5270.410788530541,3450.35800583468,3
13,597182,466348,0,0.0,2357.388178589273,2357.388178589273,1
14,597182,466350,0,0.0,2544.454703703,2544.454703703,1
15,597182,466354,0,0.0,23557.83808036009,22120.181136413867,2
16,597182,466359,0,0.0,8232.578439993458,8232.578439993458,1
17,597182,466360,0,0.0,468.0846073944707,468.0846073944707,1
18,597182,466369,0,0.0,3332.664328594052,3332.664328594052,1
19,597182,466372,0,0.0,1972.096418592607,1972.096418592607,1
20,597182,466373,0,0.0,5676.7749340586815,5676.7749340586815,1
21,597182,466377,0,0.0,2990.8739627386913,2990.8739627386913,1
22,597182,466735,0,0.0,1400.9640407744873,1400.9640407744873,1
23,597182,466738,0,0.0,1842.1352349694027,1842.1352349694027,1
24,597182,466741,0,0.0,348.34654081853887,348.34654081853887,1
25,597182,466749,0,0.0,1534.3244889125576,1534.3244889125576,1
26,597182,466751,0,0.0,751.5480061455776,751.5480061455776,1
27,597182,466754,0,0.0,1550.7112518515096,1550.7112518515096,1
28,597182,466759,0,0.0,891.6967151334951,891.6967151334951,1
29,597182,466763,0,0.0,2156.7769421187477,2156.7769421187477,1
30,597182,466771,0,0.0,2287.9038179601307,1803.2581229303332,2
31,597182,466774,0,0.0,508.95556726631776,508.95556726631776,1
32,597182,473701,0,0.0,38.3287894416992,38.3287894416992,1
33,597182,473713,0,0.0,157.0596861081227,157.0596861081227,1
34,597182,473732,0,0.0,3153.1681234162947,3153.1681234162947,1
35,597182,473824,0,0.0,3810.2301001639166,3810.2301001639166,1
36,597182,473836,0,0.0,2169.472268159638,2169.472268159638,1
37,597182,473839,0,0.0,3537.127205480252,2419.5390046559237,2
38,597182,474518,0,0.0,1287.296602048909,1287.296602048909,1
39,597182,481762,0,0.0,5170.149465666125,5170.149465666125,1
40,597182,481772,0,0.0,1077.2063374949862,1077.2063374949862,1
41,597182,488008,0,0.0,1314.4854919003135,1314.4854919003135,1
42,597182,488040,0,0.0,3409.8351183767695,3409.8351183767695,1
43,597182,488090,0,0.0,1401.461328228028,1401.461328228028,1
44,597182,493448,0,0.0,1756.2750072096435,1756.2750072096435,1
45,597182,502155,0,0.0,17016.47634867105,6782.303235706453,4
46,597182,502358,0,0.0,28952.813960760905,13010.80696178553,5
47,597182,509033,0,0.0,785.8806702974422,785.8806702974422,1
48,597182,511566,0,0.0,623.5408454978,623.5408454978,1
49,597182,511584,0,0.0,145.3111447880773,145.3111447880773,1
50,597182,512677,0,0.0,1006.2796497460346,1006.2796497460346,1
51,597182,512681,0,0.0,1432.5751647575453,1432.5751647575453,1
52,597182,512692,0,0.0,974.0051866113604,974.0051866113604,1
53,597182,512716,0,0.0,2264.5828158328613,1335.1294428273357,2
54,597182,536153,0,0.0,2339.626151974102,2339.626151974102,1
55,597182,536161,0,0.0,5780.88767753543,2301.9732586685564,5
56,597182,545079,0,0.0,2409.8941959383856,2409.8941959383856,1
57,597182,545084,0,0.0,1083.46170590492,1083.46170590492,1
58,597182,545085,0,0.0,2558.7933047110732,2558.7933047110732,1
59,597182,545087,0,0.0,2672.9286840010436,2672.9286840010436,1
60,597182,545090,0,0.0,3124.355752832992,1458.3196405462868,4
61,597182,545091,0,0.0,1501.4682827988477,1501.4682827988477,1
62,597182,545097,0,0.0,2831.525230727533,2831.525230727533,1
63,597182,545098,0,0.0,1816.5337428274988,1816.5337428274988,1
64,597182,545101,0,0.0,5809.763414124357,3620.7669569578584,2
65,597182,545104,0,0.0,9855.777748137909,9855.777748137909,1
66,597182,545114,0,0.0,3799.3732804122287,3799.3732804122287,1
67,597182,545119,0,0.0,310.23091085702316,310.23091085702316,1
68,597182,545120,0,0.0,5624.939246074277,5624.939246074277,1
69,597182,545122,0,0.0,3045.163302462973,2536.822639331756,2
70,597182,545123,0,0.0,1825.6623310922812,1143.0319970895005,2
71,597182,545126,0,0.0,1265.4945564946697,1265.4945564946697,1
72,597182,545129,0,0.0,3172.273561166685,3172.273561166685,1
73,597182,545130,0,0.0,932.8696938023611,932.8696938023611,1
74,597182,545133,0,0.0,2177.0203685992988,2177.0203685992988,1
75,597182,545136,0,0.0,2916.2978251528407,2916.2978251528407,1
76,597182,545144,0,0.0,1347.185687586107,842.411723993428,2
77,597182,545146,0,0.0,6485.16779062413,6485.16779062413,1
78,597182,545155,0,0.0,1900.1825932768056,1020.1863837735822,2
79,597182,545159,0,0.0,1260.2575058685086,1260.2575058685086,1
80,597182,545168,0,0.0,5736.993479636064,5736.993479636064,1
81,597182,545178,0,0.0,3199.4180754531317,3199.4180754531317,1
82,597182,545188,0,0.0,2495.92425396395,2495.92425396395,1
83,597182,545192,0,0.0,2272.9389699819344,2272.9389699819344,1
84,597182,545193,0,0.0,2126.985474804768,2126.985474804768,1
85,597182,545197,0,0.0,2049.7306877709993,2049.7306877709993,1
86,597182,545209,0,0.0,1203.6877955827324,1203.6877955827324,1
87,597182,545218,0,0.0,4915.9858819610945,4915.9858819610945,1
88,597182,545225,0,0.0,11732.521899799674,8524.440394545476,2
89,597182,545226,0,0.0,3025.1320224811243,3025.1320224811243,1
90,597182,545244,0,0.0,5871.591749587289,5871.591749587289,1
91,597182,545275,0,0.0,6344.526908033084,3369.4287847117175,3
92,597182,547341,0,0.0,3698.8657053254246,2418.874655086335,2
93,597182,547349,0,0.0,2139.502574442501,1166.2890447192965,2
94,597182,547354,0,0.0,2249.8845288855155,2249.8845288855155,1
95,597182,547356,0,0.0,4663.019145933869,2518.0057568454777,2
96,597182,547358,0,0.0,864.9760225792141,864.9760225792141,1
97,597182,547365,0,0.0,12008.981741847212,5530.841934241439,4
98,597182,547369,0,0.0,833.1725547045379,833.1725547045379,1
99,597182,547371,0,0.0,7944.184672896453,7654.039054196674,2
100,597182,547866,0,0.0,2706.521370843357,2706.521370843357,1
101,597182,548523,0,0.0,663.603586803612,663.603586803612,1
102,597182,548524,0,0.0,3111.3541613511143,2697.174183428295,2
103,597182,548527,0,0.0,1280.976799916807,1280.976799916807,1
104,597182,548530,0,0.0,8064.447859164381,4836.894237940524,3
105,597182,548535,0,0.0,5064.256824005273,4081.75873446136,2
106,597182,548536,0,0.0,8214.826159069933,5088.663095158668,3
107,597182,548537,0,0.0,2605.4409175518354,2605.4409175518354,1
108,597182,548540,0,0.0,2769.9111443417178,2769.9111443417178,1
109,597182,548541,0,0.0,1963.6662592528469,1963.6662592528469,1
110,597182,548542,0,0.0,2128.354236482121,2128.354236482121,1
111,597182,548548,0,0.0,5288.028813493106,5288.028813493106,1
112,597182,548550,0,0.0,2223.8718668033944,2223.8718668033944,1
113,597182,548553,0,0.0,2285.304209568584,2285.304209568584,1
114,597182,548554,0,0.0,4819.16108577724,4819.16108577724,1
115,597182,548555,0,0.0,2707.831729606134,2707.831729606134,1
116,597182,548557,0,0.0,2719.5816864765693,2719.5816864765693,1
117,597182,548559,0,0.0,4849.639573531481,4849.639573531481,1
118,597182,548564,0,0.0,854.8488598739443,854.8488598739443,1
119,597182,548566,0,0.0,4102.909056879346,3932.118633496643,2
120,597182,548568,0,0.0,2392.526000297605,2392.526000297605,1
121,597182,548573,0,0.0,789.1565435824468,789.1565435824468,1
122,597182,548578,0,0.0,17004.882558938712,9026.759907147703,2
123,597182,548579,0,0.0,1228.329916600948,1228.329916600948,1
124,597182,548583,0,0.0,5367.7541494577035,3241.3211747911837,2
125,597182,548908,0,0.0,2715.931137764725,2715.931137764725,1
126,597182,548909,0,0.0,2533.7026501603514,2533.7026501603514,1
127,597182,548911,0,0.0,2314.6231341659995,2314.6231341659995,1
128,597182,548913,0,0.0,988.0279266721944,554.1668307826503,2
129,597182,548917,0,0.0,2751.702597538515,2751.702597538515,1
130,597182,548923,0,0.0,1161.5666332448304,1161.5666332448304,1
131,597182,548926,0,0.0,267.93103117668664,267.93103117668664,1
132,597182,548935,0,0.0,3505.467524954533,2374.686576897091,2
133,597182,548940,0,0.0,1005.0188918985389,694.1284119088549,2
134,597182,548968,0,0.0,1976.059923843883,1976.059923843883,1
135,597182,548970,0,0.0,2238.969361741531,1743.529880612588,2
136,597182,548981,0,0.0,1670.9482951337036,1670.9482951337036,1
137,597182,550182,0,0.0,450.58891331914543,450.58891331914543,1
138,597182,550196,0,0.0,1614.8250694010837,1614.8250694010837,1
139,597182,550200,0,0.0,2231.8326881758776,1653.959860343991,2
140,597182,550245,0,0.0,892.3942226044511,892.3942226044511,1
141,597182,550269,0,0.0,816.3558642377932,816.3558642377932,1
142,597182,550302,0,0.0,394.9826887753769,394.9826887753769,1
143,597182,550312,0,0.0,2034.809542392064,2034.809542392064,1
144,597182,550404,0,0.0,7613.027596022016,5369.673777196665,2
145,597182,558397,0,0.0,222.05643426776928,222.05643426776928,1
146,597182,558550,0,0.0,1650.27488880667,1650.27488880667,1
147,597182,558612,0,0.0,1930.3168182821028,1930.3168182821028,1
148,597182,568194,0,0.0,1683.832965566038,1683.832965566038,1
149,597182,568225,0,0.0,2374.4785318542013,2374.4785318542013,1
150,597182,568243,0,0.0,1146.8392900798362,1146.8392900798362,1
151,597182,568249,0,0.0,1230.573702010155,1023.7067097174765,2
152,597182,568294,0,0.0,1130.3095873751452,894.3701343576371,2
153,597182,568306,0,0.0,2628.551908943359,2628.551908943359,1
154,597182,580741,0,0.0,13723.872333626943,7620.7034157780945,2
155,597182,580814,0,0.0,2771.3231886148687,2371.9823852910026,2
156,597182,581011,0,0.0,1829.3249376711324,1829.3249376711324,1
157,597182,581037,0,0.0,6600.607248990822,2782.5805586041033,4
158,597182,581045,0,0.0,332.3176475336292,332.3176475336292,1
159,597182,581151,0,0.0,1092.3461080334444,777.4725478878579,2
160,597182,594345,0,0.0,1148.8459671360158,1148.8459671360158,1
161,597182,595891,0,0.0,3138.3220960944054,3138.3220960944054,1
162,597182,597186,0,0.0,1140.3807061609045,1140.3807061609045,1
163,597182,597188,0,0.0,3472.617686699945,2526.9675959965043,2
164,597182,597190,0,0.0,2359.847581766332,2359.847581766332,1
165,597182,597192,0,0.0,4371.3697189346185,2910.7001123939976,2
166,597182,597201,0,0.0,4087.566425302177,4087.566425302177,1
167,597182,597247,0,0.0,4739.883805417744,3665.236704753068,3
168,597182,597293,0,0.0,2331.558481802377,2331.558481802377,1
169,597182,597296,0,0.0,2957.9532340562123,2957.9532340562123,1
170,597182,597301,0,0.0,3443.2761661832865,2030.5590560693345,2
171,597182,597357,0,0.0,2213.416046087118,1409.5191688740986,2
172,597182,597383,0,0.0,6873.59046855986,5500.2505540050015,3
0,597183,458367,0,0.0,1851.487084396713,1851.487084396713,1
1,597183,465648,0,0.0,2236.0241597030827,1166.6488927341827,2
2,597183,465650,0,0.0,3012.1553279674054,3012.1553279674054,1
3,597183,465657,0,0.0,3632.5797403294587,3426.7823778586394,2
4,597183,465660,0,0.0,3022.9917996427785,3022.9917996427785,1
5,597183,465667,0,0.0,431.1490980732774,431.1490980732774,1
6,597183,465678,0,0.0,2271.099883850309,2271.099883850309,1
7,597183,465680,0,0.0,2396.880077179937,1480.6810706689755,2
8,597183,465682,0,0.0,489.0656524310665,489.0656524310665,1
9,597183,465683,0,0.0,1463.8091188359062,1463.8091188359062,1
10,597183,465690,0,0.0,5189.8748471891695,5189.8748471891695,1
11,597183,465694,0,0.0,1309.2543100419155,1309.2543100419155,1
12,597183,465697,0,0.0,3166.097479651222,3166.097479651222,1
13,597183,465700,0,0.0,2817.8664577989357,2817.8664577989357,1
14,597183,465703,0,0.0,1082.5578432067452,1082.5578432067452,1
15,597183,465709,0,0.0,2983.6393983275684,1883.5127599821167,2
16,597183,465711,0,0.0,3672.7636466384206,3672.7636466384206,1
17,597183,465715,0,0.0,7173.797518214871,3854.6501344272187,3
18,597183,465716,0,0.0,757.4513773659846,757.4513773659846,1
19,597183,465722,0,0.0,3852.194549981388,3852.194549981388,1
20,597183,465724,0,0.0,2879.0060593846997,2879.0060593846997,1
21,597183,465728,0,0.0,2297.0399716723223,2297.0399716723223,1
22,597183,465731,0,0.0,2456.425671019768,2456.425671019768,1
23,597183,465734,0,0.0,5130.793377503494,2807.3242314866025,3
24,597183,465927,0,0.0,4478.371266593789,3295.8763643143584,3
25,597183,465929,0,0.0,2067.452176299858,2067.452176299858,1
26,597183,465930,0,0.0,4401.788593969317,4401.788593969317,1
27,597183,465932,0,0.0,2826.3933147055645,2826.3933147055645,1
28,597183,465940,0,0.0,3849.213741773965,3849.213741773965,1
29,597183,465992,0,0.0,7002.609431770539,5267.622484505626,3
30,597183,466268,0,0.0,265.47789453205144,265.47789453205144,1
31,597183,466343,0,0.0,2089.4312600606327,2089.4312600606327,1
32,597183,466344,0,0.0,2028.1777555351682,2028.1777555351682,1
33,597183,466345,0,0.0,9320.996737506674,9320.996737506674,1
34,597183,466346,0,0.0,3102.028612218945,3102.028612218945,1
35,597183,466347,0,0.0,2479.8420820608912,2479.8420820608912,1
36,597183,466352,0,0.0,6298.974333243341,6298.974333243341,1
37,597183,466353,0,0.0,2665.689413519727,2665.689413519727,1
38,597183,466355,0,0.0,5822.886125851372,5822.886125851372,1
39,597183,466357,0,0.0,5729.894886817983,5729.894886817983,1
40,597183,466358,0,0.0,3875.1395216403353,3875.1395216403353,1
41,597183,466361,0,0.0,1655.726994436433,1655.726994436433,1
42,597183,466364,0,0.0,4409.022657384196,4409.022657384196,1
43,597183,466366,0,0.0,4565.725551881152,4565.725551881152,1
44,597183,466367,0,0.0,2320.943896172211,2320.943896172211,1
45,597183,466368,0,0.0,3827.652475404849,3827.652475404849,1
46,597183,466370,0,0.0,1952.5692065924804,1038.9307375582025,2
47,597183,466371,0,0.0,1535.2751113451122,1535.2751113451122,1
48,597183,466374,0,0.0,2125.6154577261545,2125.6154577261545,1
49,597183,466375,0,0.0,2280.2321266963804,2280.2321266963804,1
50,597183,466376,0,0.0,5404.857172255245,5404.857172255245,1
51,597183,466745,0,0.0,677.6552037642025,677.6552037642025,1
52,597183,466750,0,0.0,1150.452347092269,1150.452347092269,1
53,597183,466757,0,0.0,1623.6998715240547,1623.6998715240547,1
54,597183,466769,0,0.0,2005.273661524996,2005.273661524996,1
55,597183,473652,0,0.0,1337.9500270499543,1337.9500270499543,1
56,597183,473668,0,0.0,1828.771976475784,1828.771976475784,1
57,597183,473669,0,0.0,15980.85073306783,12156.222779682119,3
58,597183,473682,0,0.0,1992.9780950087736,1992.9780950087736,1
59,597183,473698,0,0.0,2309.4407149827434,2309.4407149827434,1
60,597183,473699,0,0.0,1435.4813553799054,1435.4813553799054,1
61,597183,473711,0,0.0,2303.738053407466,2303.738053407466,1
62,597183,473838,0,0.0,118.48370436593144,118.48370436593144,1
63,597183,481814,0,0.0,610.441232634415,610.441232634415,1
64,597183,488059,0,0.0,190.32820225088685,144.58126136974028,2
65,597183,488078,0,0.0,793.7284253121009,793.7284253121009,1
66,597183,488092,0,0.0,1789.9150686142402,1789.9150686142402,1
67,597183,502091,0,0.0,4197.099167268949,4197.099167268949,1
68,597183,502113,0,0.0,1631.4789575151633,1631.4789575151633,1
69,597183,502195,0,0.0,889.7409402818965,889.7409402818965,1
70,597183,502261,0,0.0,1553.1256037980177,1553.1256037980177,1
71,597183,502274,0,0.0,1405.3267449866353,1405.3267449866353,1
72,597183,502305,0,0.0,1483.0012970396645,1483.0012970396645,1
73,597183,502312,0,0.0,2665.444792062431,2665.444792062431,1
74,597183,502374,0,0.0,4859.906947495413,4859.906947495413,1
75,597183,511597,0,0.0,906.5256638879832,906.5256638879832,1
76,597183,512674,0,0.0,2487.2706963063083,1781.1715165765638,2
77,597183,536149,0,0.0,3085.7538623381324,3085.7538623381324,1
78,597183,536151,0,0.0,4196.060335258657,4196.060335258657,1
