,graph_id,src,dest,total_border,greatest_border,nb_borders
36184,BGSHU3053240,2,16,2221.904734257283,2221.904734257283,1
36185,BGSHU3053240,2,17,262.6772535286504,262.6772535286504,1
36186,BGSHU3053240,2,18,1549.9784867689812,1549.9784867689812,1
36187,BGSHU3053240,2,19,3078.793075681527,3078.793075681527,1
36188,BGSHU3053240,2,20,95.37318345046288,95.37318345046288,1
36189,BGSHU3053240,4,12,258.48419952480435,258.48419952480435,1
36190,BGSHU3053240,5,7,169.6028059533914,169.6028059533914,1
36191,BGSHU3053240,5,10,613.9297181247721,613.9297181247721,1
36192,BGSHU3053240,5,11,1192.10758308698,1192.10758308698,1
36193,BGSHU3053240,7,11,1842.41951881043,1842.41951881043,1
36194,BGSHU3053240,7,15,685.9363589537129,685.9363589537129,1
36195,BGSHU3053240,8,11,5528.183927913914,5528.183927913914,1
36196,BGSHU3053240,9,11,958.4727531206868,958.4727531206868,1
36197,BGSHU3053240,9,16,65.01389158265025,65.01389158265025,1
36198,BGSHU3053240,10,14,307.65369529558245,307.65369529558245,1
36199,BGSHU3053240,11,15,737.7909010520367,737.7909010520367,1
36200,BGSHU3053240,11,16,1436.2472957110888,1436.2472957110888,1
36201,MK0060415,0,1,4992.296916039071,2970.1880422163745,2
36202,MK0060415,0,8,5318.648131072364,5318.648131072364,1
36203,MK0060415,0,9,2224.4470528460397,2224.4470528460397,1
36204,MK0060415,0,10,3589.2888753795064,3589.2888753795064,1
36205,MK0060415,0,11,676.8183530987596,676.8183530987596,1
36206,MK0060415,1,2,9329.702150460715,9329.702150460715,1
36207,MK0060415,1,3,2946.3462056515614,2946.3462056515614,1
36208,MK0060415,1,4,1146.9670874102562,1146.9670874102562,1
36209,MK0060415,1,6,711.4576100253144,711.4576100253144,1
36210,MK0060415,1,7,1324.8545512708502,1324.8545512708502,1
36211,MK0060415,1,8,242.24572126872667,242.24572126872667,1
36212,MK0060415,1,10,3739.090877980935,3739.090877980935,1
36213,MK0060415,1,11,1243.4729131074255,1243.4729131074255,1
36214,MK0060415,1,13,5372.167120265044,4488.607390130821,2
36215,MK0060415,4,13,3972.492564750836,3972.492564750836,1
36216,MK0060415,5,13,920.9735397050032,920.9735397050032,1
36217,MK0060415,7,8,1219.8677946774756,1219.8677946774756,1
36218,MK0060415,12,13,876.271468979273,876.271468979273,1
36219,IE2502047033,0,1,8517.28496798281,8517.28496798281,1
36220,IE2502047033,0,2,569.8799228898532,569.8799228898532,1
36221,IE2502047033,0,3,3385.045646055304,2010.4007411496436,2
36222,IE2502047033,0,5,4898.312142662691,4898.312142662691,1
36223,IE2502047033,0,6,1756.184399284603,1756.184399284603,1
36224,IE2502047033,0,8,3639.1224791035916,3639.1224791035916,1
36225,IE2502047033,1,3,90.52547859808593,90.52547859808593,1
36226,IE2502047033,1,7,814.3679943918476,814.3679943918476,1
36227,IE2502047033,1,8,0.0,0.0,1
36228,IE2502047033,3,4,2356.21516427197,2356.21516427197,1
36229,IE2502047033,3,6,1799.926740912062,1799.926740912062,1
36230,BGPER1920972,0,1,76.43682811947788,76.43682811947788,1
